,카페이름
1773,남산2동 카페앤스터프 반월당점
1774,대봉2동 리시트 봉산점
1775,효목2동 궁전커피숍
1776,봉무동 컴포즈커피 대구이시아폴리스점
1777,성내2동 구트오피스커피
1778,성내3동 차방책방
1779,해안동 시즌커피숍
1780,신천1동 크로플덕오리아가씨 대구중구점
1781,신천4동 더리터 동대구점
1782,동촌동 핸즈커피 동촌유원지점
1783,지저동 매스커피 동구청점
1784,남산4동 사랑채 청라점
1785,신천4동 디저트랩코코
1786,해안동 데이지
1787,도평동 에녹&고섶
1788,동인동 미스터브리즈커피 대구시청점
1789,삼덕동 콩카페 대구동성로로데오점
1790,대봉1동 원애견&뭉까두까
1791,신암5동 마시그래이 복현푸르지오점
1792,성내2동 매스커피 반월당점
1793,공산동 산과사람
1794,대봉2동 카페청라
1795,신암2동 카페메리엔다
1796,신암2동 빙수제이
1797,효목1동 폴바셋 대구만촌DT점
1798,해안동 감성커피 대구방촌점
1799,효목2동 스너그
1800,삼덕동 룸즈에이 동성로2호점
1801,성내2동 리시트 현대점
1802,불로동 카페봄봄 이시아폴리스점
1803,신암1동 더스키브라운
1804,신천1동 비아더치커피
1805,동인동 베러먼데이커피 대구시청점
1806,봉무동 카페봄봄 이시아폴리스점
1807,남산1동 위카페
1808,대봉2동 윌로우커피
1809,신천3동 아눅
1810,성내1동 공차 대구동성로점
1811,대봉1동 마르코폴로
1812,대봉2동 빽다방 대구대봉점
1813,지저동 꽃잎다방
1814,안심3동 팔공티 대구각산역점
1815,신천2동 크로플덕오리아가씨 대구중구점
1816,남산4동 디브이투어카페 대구지사
1817,지저동 커피콩
1818,지저동 이디아
1819,안심3동 팔공티 이마트반야월점
1820,동인동 텐퍼센트커피 대구삼덕점
1821,남산4동 텐퍼센트커피 대구남산극동점
1822,신천2동 커피엔브릿지
1823,대봉1동 멜로우즈
1824,방촌동 아이스크림커피
1825,동인동 카페 아리움
1826,효목1동 릴리하우스
1827,남산3동 카페이랑 남산점
1828,대봉2동 에이플레인
1829,해안동 벌크커피 방촌점
1830,성내1동 더기커피
1831,동촌동 커피스미스 대구동촌유원지점
1832,불로동 갤러리디엠
1833,안심3동 CAFE 9Month
1834,신암3동 하와이코나사자커피
1835,신천1동 커피엔브릿지
1836,삼덕동 더리터 동성로점
1837,신천1동 사운즈프리미어
1838,성내1동 수수케키
1839,남산2동 이레
1840,동인동 홍오커피
1841,신암2동 이디야커피 대구신암로점
1842,대신동 카페이랑 남산점
1843,동인동 호반카페
1844,남산2동 슈퍼말차 더현대대구
1845,신천2동 바이반스
1846,대신동 하삼동커피 청라언덕역점
1847,동촌동 파스쿠찌 동촌유원지점
1848,안심2동 요거트아이스크림의정석 율하점
1849,공산동 예담공방카페
1850,대봉1동 헤이븐스 미쉘
1851,방촌동 쿠프만 방촌점
1852,안심2동 커피&분식
1853,신암2동 극장문
1854,효목1동 조원준커피연구소
1855,안심3동 캠핑독
1856,성내2동 어울리커피클럽
1857,신암3동 누보케이크
1858,대봉1동 카페이쪽
1859,해안동 보케르커피 강촌점
1860,동촌동 아지터
1861,방촌동 몬스터커피 방촌점
1862,남산3동 앵커커피컴퍼니
1863,신천3동 매머드익스프레스 동대구점
1864,안심3동 스윕
1865,삼덕동 하늘카페
1866,남산2동 핸썸커피 남산점
1867,성내1동 커피모렌
1868,효목1동 까사메트로
1869,신암5동 백금당 2호점
1870,신천4동 피어나
1871,신천4동 커피데이
1872,동촌동 푸푸커피 동촌유원지점
1873,안심1동 에클레시아
1874,신천4동 오프레코드
1875,동인동 아띠시에
1876,도평동 푸르트아토
1877,신암3동 폴바셋 대구신세계백화점1호점
1878,신암3동 더브릿지커피
1879,봉무동 카페베네 아시아폴리스점
1880,해안동 더리터 대구방촌점
1881,신천3동 대구 메리어트호텔&레지던스 로비라운지
1882,신암5동 노티스818카페
1883,신천2동 신천커피
1884,신천1동 아리에떼
1885,신암1동 루다커피
1886,신암4동 송림다방
1887,안심3동 대구안심점멘토즈북카페러리
1888,남산3동 메가MGC커피 대구청라힐스점
1889,안심1동 청솔로9 율하점
1890,신천4동 프로마쥬
1891,신암1동 빙수제이
1892,대신동 더벤티 대구청라힐스자이점
1893,신암4동 커피타임
1894,신암5동 꽃잎다방
1895,도평동 요거프레소 대구불로점
1896,불로동 디다카페
1897,방촌동 카페혜화
1898,남산2동 노스폴
1899,신천2동 이디야커피 대구신천역점
1900,해안동 에녹커피 강촌점
1901,방촌동 벌크커피 방촌점
1902,공산동 십분의칠
1903,동인동 바이반스
1904,신천4동 펠리츠
1905,안심1동 땅과사람이야기
1906,신암2동 감성커피 동대구시장점
1907,남산4동 라지트
1908,효목1동 브라운헤어
1909,도평동 카페단산길19
1910,신암1동 Yellowish
1911,남산4동 어게인
1912,남산2동 커피플라워
1913,대신동 하프힐
1914,신암4동 카페봄봄 파티마점
1915,남산1동 커스텀비
1916,안심2동 더벤티 롯데마트대구율하점
1917,대봉2동 선댄스팜
1918,삼덕동 혜동
1919,해안동 프로비던스
1920,불로동 텐퍼센트커피 대구이시아폴리스점
1921,남산2동 슬로우터틀 약전골목점
1922,신천2동 하얀기억
1923,성내2동 카페휩
1924,신암1동 카페이브나
1925,남산3동 모리스커피
1926,신천2동 블럭패밀리
1927,도평동 나이스커피
1928,신암5동 카네기
1929,신암1동 컴포즈커피 이안동대구점
1930,신암5동 올리버브라운 대구복현점
1931,남산2동 청담커피 계산점
1932,불로동 사소한커피
1933,신천1동 샬로우커피 대구삼덕점
1934,봉무동 이시아카페
1935,신천2동 에소커피
1936,동촌동 동신다방
1937,안심1동 요거트월드 율하점
1938,성내3동 웨스트110
1939,성내3동 캠프바이 커피명가
1940,효목2동 정다운컴퍼니
1941,남산2동 폴바셋 더현대 대구점
1942,성내1동 리꼬비 교동점
1943,대봉1동 리틀빅커피
1944,삼덕동 수평적관계
1945,효목1동 무
1946,봉무동 이층공작소
1947,성내1동 브라운브릭스
1948,방촌동 카페레브 퀸벨호텔점
1949,신천1동 해피살롱
1950,안심1동 코코
1951,도평동 요거트월드 불로봉무점
1952,안심1동 카페mImL
1953,불로동 더치앤빈 대구이시아폴리스점
1954,해안동 오잉크
1955,해안동 카페 HA-NU
1956,불로동 첼로벅스
1957,지저동 커피정류장
1958,대봉1동 우미우미
1959,해안동 황실다방
1960,안심2동 안일다방
1961,신암1동 믹쓰커피케이크
1962,효목1동 1리터맥스커피
1963,남산4동 캔버스
1964,성내2동 젬마
1965,신암4동 공차 동대구복합환승센터점
1966,공산동 메종로즈
1967,효목2동 나비야
1968,삼덕동 헤이넛
1969,신암3동 대화다방
1970,남산1동 남산올래까페
1971,효목2동 산호다방
1972,삼덕동 컬렉팅더모먼츠
1973,해안동 몬스터커피 방촌점
1974,신암1동 포레스트
1975,신암1동 이디야커피 대구신암로점
1976,삼덕동 85커피
1977,동인동 주식회사 모비딕에프앤비
1978,남산4동 리얼라이즈카페
1979,신천4동 라운지온
1980,도평동 카페이시아
1981,안심3동 찬미커피
1982,남산3동 오마이버디즈
1983,해안동 마실커피 방촌시장점
1984,신암4동 핸즈커피 복현점
1985,신천2동 관산
1986,대봉2동 브라운슈가
1987,대봉1동 지몽
1988,지저동 까리노커피
1989,대신동 슬립리스인시애틀 서문시장점
1990,삼덕동 스펠
1991,성내2동 피쉬마운트커피 남성로점
1992,신암5동 렌토
1993,대신동 오퍼커피 서문시장점
1994,동촌동 히네마
1995,방촌동 오빠티쉐
1996,신암2동 크크.라니커피
1997,도평동 팔공티 이시아폴리스점
1998,신암5동 송림다방
1999,신암4동 코스모스커피
2000,신암4동 봄빛담다
2001,해안동 커피앤드
2002,삼덕동 마스터키 동성로점
2003,남산1동 카페 카리타스 교구청점
2004,삼덕동 셜록홈즈 동성로점
2005,남산1동 골목안카페
2006,신천2동 영과점
2007,지저동 그린그림
2008,신암2동 더블유컬렉션 경북대점
2009,동촌동 동백다방
2010,신암4동 이디야커피 대구파티마병원점
2011,대봉1동 오가다 대구대백프라자점
2012,남산1동 넬스커피
2013,효목2동 앨리커피
2014,신천4동 란다방
2015,지저동 에녹&고섶
2016,동인동 이디야커피 대구시청점
2017,안심1동 시즌카페
2018,신암1동 레코디안
2019,도평동 카페베네 아시아폴리스점
2020,신암5동 에녹&고섶
2021,해안동 필림
2022,대봉1동 노팅힐
2023,불로동 리틀커피
2024,신암3동 투썸플레이스 동대구역사점
2025,신천1동 이디야커피 대구신천역점
2026,남산3동 안커피
2027,안심3동 아모르커피
2028,불로동 공차 이시아폴리스점
2029,삼덕동 오이
2030,불로동 팔공티 이시아폴리스점
2031,안심3동 릴스커피각산점
2032,남산3동 설렘
2033,도평동 공차 롯데아울렛이시아폴리스점
2034,해안동 폴바셋 대구방촌DT점
2035,방촌동 쏠레이
2036,안심3동 행운다방
2037,신천4동 이디야커피 동대구환승센터점
2038,대봉1동 라이브온 라이브카페
2039,공산동 비채담
