,카페이름
2519,젠코커피
2520,카페나우
2521,가베오카페
2522,커피1994
2523,쎄라비
2524,다담
2525,스타벅스 대구앞산DT점
2526,텐지커피하우스
2527,버치브롯
2528,커피명가 아리아점
2529,셀렉토커피 대구화원사문진점
2530,미스터브리즈커피 대구시청점
2531,위치커피 대구복현행복점
2532,카페S2 성서시니어카페
2533,카페비
2534,죠이아커피
2535,아침애식혜
2536,맨션5
2537,공차 대구현대시티아울렛점
2538,브아
2539,미소짓다사주타로카페
2540,공간빈둥빈둥
2541,이레커피
2542,투썸플레이스 대구고성3가점
2543,온댕
2544,피카커피 욱수점
2545,돈애오라지
2546,신라다방
2547,상큼한남자들
2548,스타벅스 대구봉무점
2549,로키커피
2550,헥스디저트랩
2551,카페희
2552,헤이넛
2553,구스켓인더크로플화원점
2554,유연제과
2555,요아정 대구현풍점
2556,설빙 대구신월성점
2557,레몬
2558,텐퍼센트커피 대구동성로점
2559,숲을바라보다
2560,브레드나인
2561,커피마마 노변점
2562,카페구슬이네
2563,아틀리에빈
2564,다푸르타 수성점
2565,모토
2566,커피&크리에이터스
2567,더리터 대구세천점
2568,낙트리
2569,카페홀릭
2570,라이브카페비틀즈
2571,매스커피 범어역점
2572,더츠커피
2573,섭스
2574,카페03
2575,그린그루브 경북대점
2576,사랑채 청라점
2577,카페봄봄 대곡역점
2578,월드베스트커피
2579,샬로우커피 대구삼덕점
2580,앞산밑북카페
2581,우물
2582,커인시던스
2583,새론
2584,스테노커피(STENO COFFEE)
2585,핸썸커피 도남점
2586,카페봄봄 신서혁신점
2587,공차 동산병원점
2588,라온카페
2589,젠틀러에스프레소바
2590,소담소담
2591,수박레스커피
2592,크럼키
2593,카페칸
2594,위드모데스티
2595,플라낭
2596,161커피스튜디오 화원명곡점
2597,멍석 사주카페
2598,테라
2599,김선생커피
2600,투썸플레이스 대구죽전하늘채점
2601,메모리인히어
2602,달구벌연구소
2603,카페모임
2604,하삼동커피 연경점
2605,더커피(THECOFFEE)
2606,아우어커피
2607,ampm커피
2608,카페앙코르
2609,텐퍼센트커피 대구테크노폴리스점
2610,카페봉봉
2611,지원커피숍
2612,투썸플레이스 대구주얼리광장점
2613,칼라스
2614,BK스터디
2615,디저트데이
2616,욜로 만촌본점
2617,애드업
2618,커피팀버 대곡점
2619,만나
2620,카페봄봄 테크노폴리스2호점
2621,테라스57
2622,밤샘커피 성서점
2623,스토니벨벳
2624,투썸플레이스 파동가창점
2625,논페이지
2626,엘아르카 스텔라 수성점
2627,다모아7080라이브클럽
2628,일리터맥스 반야월점
2629,서부주차장구내다방
2630,핸즈커피 황금점
2631,청담커피 계산점
2632,만평커피숍
2633,므므커피
2634,상큼한남자들 사수동점
2635,한훤당고택 바이소가
2636,스타벅스 반월당점
2637,쥬씨 보건대점
2638,공's 커피 GONG's COFFEE
2639,사운즈프리미어
2640,랑데부
2641,호반카페
2642,레드커피
2643,해비치커피
2644,고바슨 아레나점
2645,날마다커피향
2646,믹스커피
2647,소문난팥빙수&단팥죽
2648,몬스터커피 신월성점
2649,루머팡 산격대우점
2650,발리
2651,이디야커피 수성못점
2652,말랭이
2653,올웨이즈베케이션클럽
2654,카페19일
2655,카페너와나여행
2656,캔버스커피 본리점
2657,디웨이브
2658,체크리스트
2659,빽다방 대구북구서변점
2660,마마
2661,에소커피
2662,카페오슬링(Osling)
2663,모캄보 대구미래여성병원점
2664,카페서른날
2665,퍼플리
2666,작은숲리틀포레스트
2667,마시그래이 교대점
2668,패러슈트
2669,카페올데이
2670,해피살롱
2671,카페블레싱
2672,시커먼스
2673,정스커피
2674,라이프빈
2675,더리터 성서점
2676,카페봄봄 성서공단점
2677,매스커피 각산혁신점
2678,몬드
2679,카페레드하임
2680,보석다방
2681,카페오아제
2682,오디너리히어로즈
2683,모리(Mori)
2684,비올라
2685,설빙 대구만촌점
2686,달콤하마
2687,커피앤쥬스
2688,셀프바리스타 시지점
2689,로얄커피숍
2690,더리버163
2691,카페봄봄 내당점
2692,매스커피 경대병원역점
2693,탑리터 시지점
2694,몬다코
2695,케이클래스커피 본점
2696,까르팡
2697,이디야커피 대구서구청점
2698,구르메
2699,커피홀릭
2700,스페이스무태
2701,청담커피 신서점
2702,컴포즈커피 대구두류역점
2703,텐퍼센트커피 대구복현블랙스톤점
2704,더리터 대구감삼점
2705,애드업(add up)
2706,이얼즈
2707,토브디저트
2708,올드인뉴
2709,읍천리382 대구율하점
2710,텐퍼센트커피 대구범어도서관점
2711,소공녀
2712,숭구리달당
2713,달보드레
2714,카페이로
2715,쥬씨 경북대병원점
2716,반야월에반하다
2717,닥터커피
2718,꿀다방
2719,차방책방
2720,카페더빈
2721,크레페원
2722,틔움
2723,로스터스빈루
2724,VIP커피
2725,청춘그시절
2726,메가MGC커피 대구칠성동점
2727,카페담아
2728,팔공티 이시아폴리스점
2729,다독다독
2730,더미네랄까페 본사직영매천점
2731,빽다방 대구성서롯데점
2732,오가다 대구대백프라자점
2733,요거프레소 대구동촌점
2734,비채담
2735,리브레드카페 칠성점
2736,마시그래이 산격대우점
2737,커피예가
2738,동원다방
2739,멘토즈스터디카페 &독서실 대구화원점
2740,스테이1953
2741,마시그래이 현풍테크노폴리스점
2742,빽다방 대구현풍테크노중리점
2743,모임다방
2744,인스퍼레이션디
2745,몽산커피
2746,펄라이브
2747,마실
2748,투썸플레이스 대구삼성크리에이티브캠퍼스점
2749,이디야커피 대구반야월점
2750,누리디저트카페
2751,100그루
2752,카페%
2753,로은
2754,소소베이크샵
2755,카페옹크
2756,베이킹잇츠
2757,이디야커피 대구시지고교점
2758,이쪽
2759,커피코모리(COFFEE KOMORI)
2760,카페(cafe) 개복치
2761,라뜰리에
2762,동락다방
2763,베베커피
2764,할미다방
2765,카페봄봄 동서변점
2766,더블루문
2767,스꼬비하우스
2768,모모리커피(MOMORICOFFEE)
2769,어울리커피클럽
2770,블루샥 대구월성점
2771,하바나커피
2772,지유명차 대구지산범물점
2773,커피방정식
2774,커매진에스프레소
2775,레제드라마
2776,정이담
2777,4월
2778,예가체프앤빙
2779,애리스커피스탠드 교동점
2780,할리스 대구봉무공원점
2781,클로버카페
2782,라보라
2783,카페트아르
2784,황실다방
2785,커피명가 엑스코점
2786,딸기다방
2787,카페라고
2788,동광다방
2789,카페고성
2790,오마모리
2791,카페소예 옥포점
2792,왓쿡왓커피 대구이시아점
2793,까페 라까데미아Cafe LAccademia
2794,식물가게온화
2795,헤이븐스 미쉘
2796,주머니커피숍
2797,캔버스 만촌삼정그린코아점
2798,카페본
2799,리틀빈
2800,오늘
2801,빙그레커피숍
2802,대구테크노파크 온샘카페
2803,문
2804,스커트케이크샵
2805,카페청담
2806,몬스터커피 서문시장점
2807,길다방
2808,보르딘 대구율하점
2809,제이앤제이커피하우스
2810,찻집하다
2811,쏠레이
2812,오다원의 밤실바라기
2813,아틱카페
2814,유진다방
2815,카페루팡
2816,메이드바이헬로우
2817,명지현
2818,카페꽃이피다 시지점
2819,쉼카페
2820,두번째산책
2821,카페텀블루
2822,날쌘카페 대구광역시범어점
2823,디어쥬디
2824,베오메오 황금점
2825,크림드엘
2826,인더가든
2827,달콤한오후
2828,카페게이트 수성구청점
2829,스윗베이크
2830,수커피숍
2831,옛커피
2832,시공심
2833,커피다라
2834,하나비
2835,카페히스토리스탠드
2836,어름 구지점U'rm 구지점
2837,오퍼커피
2838,에그트리
2839,어바웃어스
2840,이디야커피 대구성서호림점
2841,더벤티 칠곡운암역점
2842,온오븐
2843,로지트 2호점
2844,디오커피&잉크
2845,커피팀버 서문점
2846,이투
2847,공부인
2848,에이피엠
2849,찬미커피
2850,에브리커피 도원점
2851,그네
2852,주스탐커피
2853,빽다방 대구반월당지하점
2854,앞산커피하우스
2855,상남자커피
2856,읍천리382 대곡점
2857,틈카페
2858,루비커피숖
2859,티룸오후4시
2860,이층집
2861,로스팅 파츠
2862,스타벅스 동대구터미널점
2863,베리플라워
2864,푸키쿠키
2865,카페모비딕
2866,온니컵로스터리
2867,비스킷워크숍
2868,슈만과클라라
2869,카페쉐어링 영남이공대점
2870,더벤티 동구청점
2871,더블유콜렉션
2872,향기다방
2873,단아한디저트
2874,이디야커피 대구현풍케이스마트점
2875,카페봄봄 파티마점
2876,포레스트플로어
2877,봉자마켓
2878,이루팜 대명점
2879,크라프커피 동성로점
2880,팔공티 경북대북문점
2881,커피라네
2882,시나본 신세계백화점 대구점
2883,여기카페
2884,카페 꽃이피다 테크노폴리스점
2885,오이커
2886,달달해
2887,아아커피
2888,해로다방
2889,백양전통차
2890,스타벅스 경북대점
2891,코즈
2892,호미
2893,공차 롯데상인점
2894,핸즈커피 들안길점
2895,황해다방
2896,카페 벤
2897,Honest
2898,코올드커피
2899,이소(ISO)
2900,힐링숲카페
2901,이크림
2902,마듀 용산점
2903,퐁당
2904,봉명동내커피 대구남구점
2905,서재를탐하다
2906,칠성펀카페
2907,브라운103
2908,더플롯커피 성서점
2909,꿈을파는사람
2910,파이데이아북카페
2911,커피명가 신세계병원점
2912,만촌3
2913,반딧불
2914,빽다방 대구대실역점
2915,민타로
2916,러닝카페
2917,땅땅식물랜드
2918,설빙 죽곡점
2919,달서카페로뎀나무
2920,매스커피 신매역점
2921,할리스 롯데시네마프리미엄만경관점
2922,카페내당
2923,마노
2924,투썸플레이스 대구진천아이팜메디타워점
2925,몬스터커피 신암점
2926,청솔로9 대현점
2927,마크커피
2928,이오커피
2929,마루모리
2930,캠핑카페제주
2931,토스트카페
2932,카페바니
2933,카페놀
2934,바리스타비 신서점
2935,클로저카페
2936,반코
2937,스위트
2938,원기커피
2939,티드커피
2940,투썸플레이스 대구이곡점
2941,조은레스카페
2942,파스쿠찌 대구황금점
2943,성당못 빌
2944,대구그랜드호텔 더라운지
2945,달콤푸릇 시지점
2946,카페몬트
2947,카페오오디
2948,핸즈커피 경대병원점
2949,폰스
2950,인아워타임 대구범어점
2951,스크리머
2952,에이치코너
2953,더꾸움
2954,앤카페
2955,커피쿡 대구월성점
2956,덕자네커피
2957,제이커피 침산점
2958,퀸스퓨전
2959,지니레스카페&커피
2960,커피읽어주는남자
2961,투투줄라이
2962,카페봄봄 두류시장점
2963,단테카페
2964,은화
2965,아트디벨로
2966,커피타나바
2967,빽다방 대구불로동점
2968,모미닝
2969,카페봄봄 지저점
2970,크로플덕 오리아가씨 대구구지점
2971,아그레망
2972,르셀
2973,카페1793
2974,이디야커피 대구신월성점
2975,데일리오아시스 대구본점
2976,빈스크라운커피
2977,더벤티 계명대점
2978,빌리브라운 대구감삼점
2979,메가MGC커피 대구성서점
2980,시레나
2981,할리스 범어천로점
2982,우즈베이커리카페 수성호수점
2983,다이벌스 삼덕점
2984,현대커피숖
2985,도로시
2986,골목&
2987,빽다방 대구대봉점
2988,빽다방 대구알파시티점
2989,멜로우커피
2990,컴포즈커피 대구다사점
2991,이리와
2992,온정커피
2993,디저트39 알파시티점
2994,606커피
2995,서로의달
2996,티클래스 리저브 르샤블랑
2997,88다방
2998,오베이스 카페
2999,할리스 대구동천점
3000,윗듀
3001,이루팜 비산점
3002,열두광주리
3003,달코미
3004,리더스커피
3005,오에이씨 어라이브 테크노폴리스점
3006,투썸플레이스 대구신평리점
3007,인D커피
3008,픽크닉
3009,여유카페
3010,리시트 현대점
3011,푸드카페올리브
3012,스타벅스 대구종로고택점
3013,레토
3014,모고우
3015,커피폴리오
3016,에그카페24
3017,베오메오커피 대구범어점
3018,감성커피 대구혁신도시점
3019,스테이모먼트
3020,K작업실앤카페
3021,본아패띠
3022,미지로
3023,카페봄봄 연경점
3024,곰커피
3025,커피왕 두산점
3026,바게리
3027,엔제리너스 아일랜드점
3028,카페소스페소
3029,가인다방
3030,쉐리체리
3031,슈룹
3032,랑데자뷰 대구동성로점
3033,용커피숍
3034,500마일즈
3035,꽃잎다방
3036,투썸플레이스 대구이시아점
3037,부다
3038,커피대구협동조합
3039,해피띵스
3040,담다카페
3041,좋은생각
3042,더바나
3043,퀸스라이브카페
3044,무인다방 대구시지점
3045,더드림커피 대구신매점
3046,아라남
3047,커피커뮤니티
3048,빽다방 대구봉무공원점
3049,허브위
3050,공부의즐거움
3051,캐피톨커피
3052,동대구역커피전문점
3053,카페캔즈
3054,RIZ
3055,까페다움 복현점
3056,블루샥 대구신월성점
3057,스테인드글라스
3058,세븐커피숍
3059,꾸키상점
3060,카푸루스비타
3061,메이플101커피
3062,매스커피 현풍테크노점
3063,혜민커피
3064,다천산방
3065,카페하즈
3066,노랑하우스
3067,웨이비커피
3068,잔향
3069,설롱커피
3070,이디야커피 대구경북대병원점
3071,오브밀
3072,헬로우어게인
3073,모도
3074,투탐
3075,우송다방
3076,이디야커피 대구이노밸리점
3077,블랑카페
3078,할리스 동대구환승센터점
3079,느낌커피숍
3080,4도
3081,마시그래이 현풍구지점
3082,커피베이 대구동천점
3083,엔제리너스 대구침산점
3084,노원다방
3085,별다방
3086,엔제리너스 대구북비산네거리점
3087,믹쓰커피 신암점
3088,촌실빵실살롱드테
3089,커피마을 대곡점
3090,블랙스완짬뽕카페
3091,아이조아 펫파크 대구점
3092,핸즈커피 서문2지구점
3093,카페머그
3094,드롭인
3095,산과사람
3096,원이커피
3097,남경커피숍
3098,미야까페
3099,초이스레스카페
3100,더리터 신서혁신도시점
3101,보틀플라이
3102,메종로즈
3103,말랑블링
3104,카페2로
3105,젠틀슬로프
3106,수북하이 신월성점
3107,스탠다드테이블
3108,카페꽃이피다 화원점
3109,쭈롱베이크샵
3110,위너스커피 매호점
3111,봉명동내커피 대구상인점
3112,가비오24시무인카페
3113,조앤더주스 더현대대구점
3114,나쁜 커피&북스
3115,올랑올랑
3116,원두
3117,봉스커피
3118,만타식스
3119,청솔로9 장기점
3120,러브크레페
3121,댕쓰커피
3122,반려동물과함께
3123,카페봄봄 대실역점
3124,마시그래이 동대구역점
3125,오이
3126,시즈닝로스터스
3127,J트리커피
3128,한나커피
3129,두낫헤지테이트
3130,보름
3131,프렌네
3132,레프트뱅크 황금점
3133,텐퍼센트커피 대구동서변점
3134,모멘트핸드드립카페
3135,듀
3136,구름
3137,페이지17커피
3138,공차 대구수성점
3139,고성다방
3140,카페위 교육청점
3141,태평다원
3142,더플러스커피
3143,카페씨씨
3144,티앤트래블
3145,청솔로9 죽전점
3146,카페체크 대명점
3147,어썸(awesome)
3148,캔버스 죽전점
3149,카페발견자
3150,감성커피 대구신월성점
3151,카페홀트
3152,플라워&커피어울림
3153,카페불로
3154,빵장수단팥빵 카페소담 대명점
3155,모비딕
3156,하삼동커피 청라언덕역점
3157,그대도카페
3158,휩스
3159,할리스커피 대구힐크레스트점
3160,투썸플레이스 대구남구청희망로점
3161,위치커피 산격점
3162,HEYD
3163,관산
3164,청커피숍
3165,우주라이크커피 대구비산점
3166,블라인드멜론 테크노점
3167,제주 제이제이씨 커피 롯데대구점
3168,테이크인 커피
3169,요거트아이스크림의정석 동성로점
3170,하이라운지
3171,덩치브루어스
3172,이디야커피 대구수성알파시티점
3173,아지터
3174,멜티드
3175,티스테이
3176,청솔로9 월배점
3177,웰스프링
3178,처음
3179,오후2시
3180,더리터 달서시장점
3181,카페수성
3182,카페나인먼스
3183,456카페
3184,리프패럿 테크노폴리스점
3185,카페이음
3186,토이토핑슬라임
3187,그룬
3188,카페크럼브
3189,원대로북카페
3190,모네
3191,스타벅스 반야월이마트점
3192,공원다방
3193,무인다방 대구율하점
3194,엘씨로스팅랩
3195,시소
3196,프렌치홈
3197,극장문
3198,잼북카페
3199,무오커피
3200,커피빈 대구228공원앞점
3201,플랜 연경점
3202,파인힐라이브카페
3203,컴포즈커피 이안동대구점
3204,공차 대구동성로점
3205,꿀벌커피숍
3206,파스쿠찌 대구봉무공원점
3207,갤러리카페모네
3208,카페27초
3209,스피티코 대구
3210,장커피
3211,아에이오우커피
3212,대구커피숍
3213,나우커피 대구감삼점
3214,카페헤이닷
3215,더킹 상인점
3216,디저트테이블냠냠
3217,카고
3218,스무디킹 대구롯데시네마광장점
3219,정글몬스터
3220,칠드런소사이어티
3221,매스커피 신서혁신점
3222,몬스터커피 알파시티점
3223,커피&티하우스
3224,카페디디
3225,제리킹커피
3226,차마고도
3227,워니맘의봄봄
3228,코타커피
3229,루홀 잉글리쉬커피하우스
3230,갈릴리호수카페
3231,황금점핑&찜질카페
3232,중앙커피숍
3233,남산동커피
3234,엘리스파이전문점
3235,마시그레이 현풍구지점
3236,텐퍼센트커피 대구삼덕점
3237,블랜즈
3238,커피맘
3239,뷰인마인드
3240,플랜 칠곡점
3241,공차 대구침산점
3242,슬립리스인시애틀 만촌월드메르디앙점
3243,제이콥아츠
3244,카페 누
3245,카페봄봄 지묘점
3246,SSAW커피
3247,빽다방 대구신월성점
3248,헬리빈커피 진천역점
3249,그곳그집
3250,만난상점
3251,가비당1274
3252,핑퐁커피 알파시티점
3253,설기로운
3254,커피에반하다 대구입석점
3255,아트스페이스이엔
3256,카페매일봄
3257,핸썸커피 신월성점
3258,커피봉봉
3259,하삼동커피 대구 진천역점
3260,제이갤러리카페
3261,더리터 동대구점
3262,엘레아노
3263,네오커피숍
3264,커피집온
3265,윤선갤러리
3266,트리굿커피 영진전문대점
3267,넬스커피
3268,구름슬라임카페
3269,드롭탑 대구메가맥스타워점
3270,시월일일
3271,5.7다방
3272,옐로우브런치
3273,코헨커피
3274,살롱드루루
3275,드롭탑 동촌홈플러스점
3276,커피원
3277,타미즈바이올렛
3278,스타벅스 대구칠곡읍내DT점
3279,몬스터커피 지산점
3280,커피얌
3281,소몽
3282,유림커피숍
3283,그대에게
3284,설빙 대구성서점
3285,리틀이탈리아 신세계점
3286,카페1593
3287,쉼플
3288,프롬시아
3289,토끼야놀자
3290,베이스먼트
3291,미스앤칩스 보건대점
3292,넘버더스타즈
3293,커피왕 반야월점
3294,카페인중독 대구경북대점
3295,9000번다방
3296,커피숲
3297,이디야커피 대구중구청점
3298,이화다방
3299,달콤커피 대구대곡점
3300,1LL Maestro
3301,젤리커피
3302,르씨엘 동대구역점
3303,인디커피집
3304,스타벅스 대구동촌유원지점
3305,점핑퀸&편백찜질
3306,카페아지트
3307,어라운드크림
3308,노웍스커피
3309,스타벅스 대구수성도서관DT점
3310,커피맘스
3311,요거드숑
3312,더리터 복현아이파크점
3313,cafe2015
3314,공드리다
3315,문화장
3316,수니커피
3317,아띠랑스
3318,카페더시즈
3319,비그릭
3320,드롭탑 대구두산위브더제니스점
3321,카페아일렛
3322,단케이크
3323,머머커피
3324,호호슬라임 봉무점
3325,노티스818카페
3326,아트플렉스
3327,뮤지엄카페
3328,다도화
3329,카페앤까사
3330,더카페제이
3331,세라젬웰카페 대구현풍직영점
3332,카페SSOL
3333,카페빅플랫
3334,커피뉴
3335,올리몰리
3336,핑크버블
3337,깡통라이브카페
3338,씨티씨커피로스터스
3339,하바나익스프레소 율하점
3340,카페두다트 대구동화사점
3341,푸푸커피 진천점
3342,후르쯔
3343,요거프레소 서성네거리점
3344,스펠 이시아
3345,홍오커피
3346,땅과사람이야기
3347,슬립리스인시애틀 롯데캐슬황금점
3348,앤(&)커피
3349,투데이 플라워&커피
3350,어바웃스튜디오
3351,엘림의집
3352,몬스터커피
3353,커피한잔할래요
3354,올제커피
3355,젬마
3356,딥커피로스터스
3357,레프트뱅크 서구청점
3358,유니크플레이스
3359,빽다방 대구팔달노원점
3360,조이앤제이
3361,오브느 범어점
3362,바람이불어오는곳
3363,몬스터커피 동천점
3364,어라운드
3365,마시그래이 복현푸르지오점
3366,오하커피
3367,모리스커피
3368,여왕다방
3369,빌리브라운 칠곡동천점
3370,카페카파르
3371,상띠에
3372,이바구
3373,읍천리382 대구상인점
3374,푸른하늘은하수
3375,진보경커피숍
3376,소복담
3377,공차 대구광장점
3378,리터킹 대현점
3379,카페캔버스 상리공원점
3380,구스켓인더크로 플 죽전점
3381,마시그래이 공항점
3382,청담커피
3383,커피프리
3384,올리브레스카페
3385,카페고주
3386,모캄보 대구내당점
3387,커피왕 금호사수점
3388,대구하루
3389,카페캔버스 율하점
3390,라임커피
3391,글리코카페
3392,파스쿠찌 대구동서변점
3393,더리터 칠곡메가박스점
3394,이디야커피 대구성서점
3395,디저트39 대구동성로점
3396,엔제리너스 논공휴게소하행점
3397,가연레스카페
3398,커피그리고
3399,아티잔
3400,춘이네커피살롱
3401,텐퍼센트커피 대구범어동천초점
3402,엘아르카 티그리스점
3403,대한커피숍
3404,요이파이브 진천점
3405,커피문
3406,스타벅스 대구시지점
3407,스테이어스
3408,카페얌
3409,바로닐
3410,스위트수기
3411,카페하루
3412,프린스
3413,탭플레이커피대구신암점
3414,공차 롯데아울렛이시아폴리스점
3415,바리스타비 성당점
3416,우지현의 꽃차공감
3417,옴니포턴트
3418,요거트아이스크림의정석 서구점
3419,리오카페
3420,세미
3421,빽다방 대구경대병원점
3422,행운커피숍
3423,더브릿지
3424,카페욱수
3425,무인카페 쉼
3426,오스카페
3427,위트커피 구암점
3428,파스쿠찌 대구신암점
3429,연서카페
3430,앤하우스커피
3431,더브릿지 15호점
3432,카페지뉴
3433,밭
3434,커피왕
3435,라이크먼데이
3436,디어첼시
3437,카페아띠
3438,빌라드모리
3439,청솔로9 대명점
3440,리스너
3441,더초이스카페
3442,윈지
3443,카페별자리
3444,듀오커피
3445,카모밀레
3446,카페누구나 범어점
3447,헝그리커피
3448,노란토끼
3449,커피바스켓
3450,커피&타로
3451,몬스터커피 유천점
3452,커피왕 비산세종마트점
3453,란다방
3454,맨즈더블유호이차
3455,푸푸커피 동촌유원지점
3456,커피온리 경북대대현점
3457,스타벅스 대구서부정류장역점
3458,다방마차
3459,더리터 이시아폴리스점
3460,달달
3461,마셔봐야알겠죠
3462,카페쉼
3463,청솔로9 두류점
3464,라비앙로즈
3465,커피마마 문양역점
3466,빈
3467,카페조이
3468,보리수다방
3469,투썸플레이스 대구칠곡3지구점
3470,하삼동커피 대구두산점
3471,파스쿠찌 대구칠호광장점
3472,과일향
3473,우유담따
3474,카페화이트레인보우
3475,조예빈라이브
3476,빈플래닛
3477,카페051 대구구지아이비파크점
3478,카페 라쎄느
3479,아틀리에빈 두류점
3480,설빙 이곡점
3481,몰타
3482,카페니은
3483,달콩카페
3484,오늘커피
3485,리얼라이즈카페
3486,카페단산길19
3487,요아정 대구서구점
3488,노벨커피
3489,대우커피숍
3490,쏘울메이트(SOUL MATE) 평리점
3491,요거트월드 대구수성점
3492,턴커피
3493,모리
3494,7PM
3495,수꽃차 친환경공방카페
3496,로스터리
3497,카페리우
3498,나미상점
3499,빽다방 대구범어KBS점
3500,하삼동커피 대구월배점
3501,파스쿠찌 대구라온제나점
3502,클라우드(CLOUD)
3503,바삭한 고토고토
3504,호두나무 수성점
3505,셀프바리스타 황금점
3506,지구커피
3507,김사부홈바리스타
3508,까페영선
3509,찬미레스카페
3510,doux&
3511,에스프레소바 파라볼레 카페 대구동촌유원지점
3512,템푸스
3513,대림다방
3514,차밍쌀디저트
3515,차마을다향
3516,카페2.28
3517,설빙 대구현풍테크노폴리스점
3518,피카소
3519,라미아에밀리
3520,아임붕어 시지점
3521,카페루앤비 파호점
3522,카페스토리웨이 동대구역사점
3523,카페봄봄 김광석골목점
3524,까페를도둑맞다 반야월점
3525,라이노커피
3526,뜨란뀔로(TRANQUILLO)
3527,카페인하우스
3528,올인 홀덤카페 보건대점
3529,감프커피
3530,더벤티 상인점
3531,디저트랩코코
3532,덕산커피숍
3533,띤또카페
3534,핸즈커피 복현점
3535,찐다방
3536,커피라니에
3537,유고커피
3538,라이브빈카페
3539,매스커피 시청점
3540,카페봄봄 대구대봉점
3541,헤브론
3542,크로스워크
3543,원화다방
3544,커피전문점베토벤
3545,카페잇 대구가톨릭대학교병원점
3546,힐링카페
3547,커피엔
3548,청담
3549,카페인중독 대구유가점
3550,커피컵팟
3551,유정다방
3552,카페봄봄 광장점
3553,청구다방
3554,소울리브
3555,카페쵸피
3556,공다정
3557,비무샌드
3558,연스터디카페
3559,텀브커피 대구봉덕점
3560,보경커피숍
3561,핸즈커피 서문시장점
3562,텐퍼센트커피 대구이시아폴리스점
3563,달달하지롱
3564,플라워코코
3565,명품호두cafe
3566,요아정 경북대점
3567,카페지인
3568,투썸플레이스 대구TBC점
3569,커피나무
3570,덤덤커피바
3571,다빈치커피 대명마루점
3572,까만스레스카페
3573,어벤더치커피 대구 지범점
3574,리터 킹 직영1호점
3575,카페큐알
3576,씨어스 c-us
3577,샤인오브유
3578,엔피스 카페테리아36.5
3579,비타민카페 효목점
3580,수채화커피숍
3581,모모베이커리카페
3582,칼터커피
3583,파센드
3584,이디야커피 대구이곡점
3585,마음이온다
3586,카페리체
3587,카페나우 북구청소년회관점
3588,도토리창고
3589,주다방
3590,필레몬스
3591,에스프레소인뉴욕 용산점
3592,마시그래이 만촌삼정그린점
3593,카페23그램
3594,더플레이스카툰24
3595,온니두 만촌점
3596,파가니니
3597,대박카페
3598,헤이듀
3599,갤러리커피
3600,짹슨커피 감삼점
3601,떼아뜨르현
3602,베니떼익스프레스
3603,날뫼카페아이스크림
3604,차그리고공감
3605,커피파리스
3606,예술공간화선
3607,레브
3608,발트
3609,달창카페
3610,리카페이
3611,장수다방
3612,스프링캔 대구옥포점
3613,카페나나무
3614,이디야 대구이천점
3615,오엔오
3616,카페조안나 칠곡점
3617,바리스타비 율하점
3618,스타벅스 대구유통단지점
3619,브루업
3620,파라다이스
3621,타르트에반하다
3622,토카커피
3623,플랜 대구진천점
3624,이디야 대구호산동점
3625,그라노데 다사
3626,아마스빈 계명대점
3627,모두가콤마
3628,카펜앤까샤
3629,커피가있는공간
3630,청솔로9 경북대점
3631,더벤티 대구칠곡점
3632,아마스빈 신월성점
3633,대동커피숍
3634,백운힐링카페
3635,카페인우드
3636,카페사계
3637,재동커피
3638,두런두런
3639,카페브라우너
3640,보케르커피 반야월만남광장점
3641,설렘 상인점
3642,에쏘라인 이시아폴리스점
3643,히읗카페
3644,마실커피 칠곡점
3645,카페봄봄 수성못점
3646,클랑
3647,레프트뱅크커피 범어에일린점
3648,카페블랙
3649,달그릇공방 대구점
3650,카페아토
3651,카페주레
3652,채플린
3653,카페어뉴
3654,요거트월드 시지점
3655,이디야커피 대구산격동점
3656,파스쿠찌 대구칠곡3지구점
3657,빌리브라운 태전하늘점
3658,롱블랙
3659,청솔로9 현풍점
3660,엘아르카 레푸스 진천점
3661,포린
3662,덤럭
3663,가이아카페
3664,스카이
3665,마타보카커피
3666,류커피로스터스 범어점
3667,전원다방
3668,배영다방
3669,메가MGC커피 대구복현아이파크점
3670,카페봄봄 용산점
3671,카페봄봄 대평리시장점
3672,스무디킹 CGV대구스타디움점
3673,카페이륜당 대구남구점
3674,몬스터커피 비원점
3675,알페도아이스크림
3676,낮에해와밤에달카페
3677,카페보스 신암점
3678,카페봄봄 서구청점
3679,하늘아래
3680,르샤흠
3681,제주가는길
3682,브릭62
3683,린
3684,모조리
3685,매머드익스프레스 대구신서혁신점
3686,M카페
3687,몬스터커피 도원점
3688,강낭시에
3689,커피앤과일프렌즈
3690,모퉁이일곱번째이야기
3691,대흥커피
3692,커피아리
3693,블라인드멜론 졸리루어점
3694,카페판다
3695,두어커피
3696,땡스파파
3697,프로나운커피
3698,블루마운틴 감삼점
3699,달다
3700,커피크릭
3701,카페알로
3702,카페온(cafe on)
3703,네이처파크 소나무정원
3704,로투스
3705,엘리트커피숍
3706,카페그린
3707,컴포즈커피 대구동천점
3708,로브카페 로브커피
3709,키즈몬 키즈카페
3710,카페10cm
3711,상리다방
3712,카페마마
3713,모쿠 816 대구경북대점
3714,카페카멜레존
3715,소마커피
3716,영과점
3717,102커피
3718,탐앤탐스 대구강북점
3719,카페시드
3720,위드협동조합
3721,겸카롱
3722,라코히스튜디오
3723,선데이스너글
3724,미인커피숍
